user_id,timestamp,group,landing_page,converted
682112,12:21:23 AM,treatment,new_page,0
886891,12:35:02 AM,treatment,new_page,0
793010,12:35:59 AM,control,old_page,0
884981,12:21:46 AM,treatment,new_page,0
832588,12:54:29 AM,treatment,new_page,1
819744,12:40:34 AM,treatment,new_page,0
801830,12:46:34 AM,treatment,new_page,0
766507,12:59:25 AM,treatment,new_page,0
667667,12:24:37 AM,control,old_page,0
756537,12:37:33 AM,treatment,new_page,0
813299,12:05:08 AM,treatment,new_page,0
738064,12:06:57 AM,treatment,new_page,1
828858,12:58:30 AM,control,old_page,0
936465,12:35:54 AM,treatment,new_page,0
677578,12:45:43 AM,treatment,new_page,0
858388,12:26:48 AM,treatment,new_page,0
765134,12:43:03 AM,treatment,new_page,0
699754,12:37:53 AM,control,old_page,0
631424,12:58:47 AM,control,old_page,0
772718,12:38:42 AM,control,old_page,0
825906,12:15:53 AM,control,old_page,0
766027,12:58:30 AM,control,old_page,1
850509,12:46:44 AM,treatment,new_page,0
888759,12:30:50 AM,control,old_page,0
642173,12:25:14 AM,control,old_page,0
837549,12:47:51 AM,treatment,new_page,0
638163,12:15:15 AM,control,old_page,0
780743,12:49:15 AM,control,old_page,0
835664,12:48:19 AM,treatment,new_page,0
669589,12:53:59 AM,treatment,new_page,0
912949,12:27:42 AM,treatment,new_page,0
650561,12:39:57 AM,control,old_page,0
929269,12:19:11 AM,control,old_page,0
804341,12:06:02 AM,control,old_page,0
784868,12:00:00 AM,control,old_page,0
909578,12:51:25 AM,treatment,new_page,0
665032,12:47:41 AM,treatment,new_page,0
749761,12:05:20 AM,treatment,new_page,1
635361,12:01:38 AM,control,old_page,1
816473,12:56:39 AM,treatment,new_page,0
908053,12:17:08 AM,treatment,new_page,0
941983,12:49:03 AM,treatment,new_page,1
714093,12:46:26 AM,treatment,new_page,0
702950,12:28:20 AM,treatment,new_page,1
676123,12:54:01 AM,treatment,new_page,0
860248,12:33:05 AM,control,new_page,0
833578,12:05:01 AM,treatment,new_page,1
830423,12:51:15 AM,control,old_page,0
763579,12:08:58 AM,control,old_page,0
825277,12:38:31 AM,treatment,new_page,0
660697,12:55:40 AM,treatment,new_page,0
940950,12:36:31 AM,control,old_page,0
938765,12:23:11 AM,treatment,new_page,0
925169,12:47:59 AM,treatment,new_page,0
825938,12:44:11 AM,treatment,new_page,0
770859,12:18:58 AM,control,old_page,0
830893,12:05:05 AM,treatment,new_page,0
906865,12:05:42 AM,control,old_page,1
832928,12:47:27 AM,treatment,new_page,0
783647,12:03:52 AM,control,old_page,0
871738,12:52:48 AM,treatment,new_page,0
647298,12:22:06 AM,control,old_page,0
837292,12:46:14 AM,control,old_page,0
768408,12:38:46 AM,treatment,new_page,0
755580,12:54:30 AM,treatment,new_page,0
941289,12:49:27 AM,control,old_page,1
663285,12:30:14 AM,treatment,new_page,0
709074,12:01:04 AM,treatment,new_page,0
749614,12:28:22 AM,treatment,new_page,0
704154,12:07:11 AM,control,old_page,0
878992,12:07:51 AM,control,old_page,0
811399,12:59:32 AM,control,old_page,1
931004,12:34:30 AM,treatment,new_page,0
868387,12:46:43 AM,control,old_page,0
632193,12:20:42 AM,control,old_page,0
701612,12:16:45 AM,treatment,new_page,0
845852,12:09:39 AM,treatment,new_page,0
839215,12:49:49 AM,control,old_page,0
790186,12:05:35 AM,treatment,new_page,0
928146,12:19:20 AM,control,old_page,0
797368,12:19:13 AM,control,old_page,1
920025,12:20:53 AM,control,old_page,1
841869,12:02:24 AM,treatment,new_page,0
759151,12:54:17 AM,treatment,new_page,0
831278,12:25:59 AM,control,old_page,0
717103,12:50:07 AM,control,old_page,0
780685,12:30:37 AM,control,old_page,0
862879,12:51:25 AM,control,old_page,1
712669,12:23:57 AM,treatment,new_page,0
824301,12:34:42 AM,treatment,new_page,0
724689,12:08:26 AM,control,old_page,0
824236,12:55:32 AM,treatment,new_page,0
867619,12:30:50 AM,treatment,new_page,0
733164,12:49:27 AM,treatment,new_page,0
743114,12:54:01 AM,control,old_page,0
868138,12:56:59 AM,treatment,new_page,1
914053,12:36:23 AM,treatment,new_page,0
913563,12:35:35 AM,treatment,new_page,0
808507,12:12:40 AM,treatment,new_page,0
705719,12:58:58 AM,treatment,new_page,0
731513,12:28:58 AM,treatment,new_page,1
739670,12:09:17 AM,control,old_page,0
716262,12:39:41 AM,treatment,new_page,0
778310,12:30:46 AM,treatment,new_page,0
785387,12:46:24 AM,treatment,new_page,0
819024,12:10:10 AM,control,old_page,0
892272,12:24:58 AM,treatment,new_page,1
883563,12:05:07 AM,treatment,new_page,1
658406,12:01:08 AM,control,new_page,0
863044,12:30:15 AM,treatment,new_page,0
867375,12:59:33 AM,treatment,new_page,0
912146,12:53:40 AM,control,old_page,0
707919,12:27:59 AM,control,old_page,1
641076,12:19:40 AM,treatment,new_page,0
876942,12:35:10 AM,control,old_page,0
634687,12:19:59 AM,treatment,new_page,1
783870,12:53:38 AM,control,old_page,0
833176,12:33:52 AM,treatment,new_page,0
675571,12:38:40 AM,control,old_page,1
945612,12:48:02 AM,treatment,new_page,0
838314,12:01:03 AM,treatment,new_page,0
707776,12:26:46 AM,control,old_page,1
643331,12:42:32 AM,control,old_page,0
643655,12:37:34 AM,treatment,new_page,1
806309,12:29:21 AM,treatment,new_page,0
860798,12:10:43 AM,treatment,old_page,0
774421,12:03:28 AM,control,old_page,0
825227,12:03:37 AM,treatment,new_page,0
831160,12:47:25 AM,control,old_page,0
632726,12:23:07 AM,treatment,new_page,1
912069,12:58:27 AM,control,old_page,1
686013,12:36:53 AM,treatment,new_page,1
668043,12:59:23 AM,control,old_page,0
809861,12:55:01 AM,control,old_page,0
839994,12:37:54 AM,control,old_page,1
934717,12:29:08 AM,control,old_page,0
821083,12:33:20 AM,control,old_page,0
898521,12:12:45 AM,treatment,new_page,0
911716,12:50:14 AM,control,old_page,0
726963,12:41:28 AM,treatment,new_page,0
795009,12:43:30 AM,treatment,new_page,1
729525,12:33:21 AM,treatment,new_page,0
877362,12:43:37 AM,control,old_page,0
766643,12:46:39 AM,control,old_page,0
838688,12:43:53 AM,treatment,new_page,0
842728,12:52:37 AM,control,old_page,0
757755,12:37:13 AM,treatment,new_page,0
772463,12:31:17 AM,control,old_page,0
881661,12:03:34 AM,treatment,new_page,0
835112,12:23:43 AM,treatment,new_page,0
777613,12:45:43 AM,treatment,new_page,0
935880,12:16:51 AM,treatment,new_page,1
694172,12:15:18 AM,control,old_page,1
732682,12:35:12 AM,treatment,new_page,0
668488,12:55:55 AM,control,old_page,0
810300,12:11:09 AM,control,old_page,1
726401,12:42:12 AM,treatment,new_page,0
676644,12:53:03 AM,control,old_page,1
908942,12:49:27 AM,treatment,new_page,0
856602,12:46:03 AM,control,old_page,0
920634,12:28:52 AM,treatment,new_page,0
849558,12:11:58 AM,treatment,new_page,0
654353,12:19:18 AM,control,old_page,0
822735,12:12:58 AM,treatment,new_page,0
743126,12:53:45 AM,treatment,new_page,0
915651,12:46:32 AM,control,old_page,0
863217,12:02:02 AM,treatment,new_page,0
727218,12:46:40 AM,treatment,new_page,0
937942,12:24:49 AM,treatment,new_page,0
754297,12:26:44 AM,control,old_page,0
814538,12:24:06 AM,control,old_page,0
765201,12:41:34 AM,treatment,new_page,0
903080,12:02:31 AM,treatment,new_page,0
779247,12:05:47 AM,treatment,new_page,0
662255,12:49:33 AM,control,old_page,0
735575,12:45:29 AM,treatment,new_page,0
749371,12:58:47 AM,control,old_page,0
864139,12:29:56 AM,control,old_page,0
784878,12:04:49 AM,control,old_page,0
775846,12:09:30 AM,control,old_page,0
762580,12:16:33 AM,treatment,new_page,0
666011,12:41:16 AM,treatment,new_page,0
712695,12:53:17 AM,treatment,new_page,0
874097,12:58:03 AM,treatment,new_page,0
794255,12:34:33 AM,treatment,new_page,0
725368,12:37:37 AM,control,old_page,0
943667,12:14:54 AM,control,old_page,0
806924,12:56:55 AM,control,old_page,0
717332,12:23:23 AM,treatment,new_page,0
894718,12:46:53 AM,control,old_page,0
935186,12:35:53 AM,control,old_page,0
928007,12:01:30 AM,treatment,new_page,0
773666,12:20:13 AM,control,old_page,0
916471,12:31:57 AM,treatment,new_page,0
754432,12:03:10 AM,control,old_page,0
769349,12:08:18 AM,treatment,new_page,0
671642,12:44:22 AM,control,old_page,0
754542,12:37:44 AM,treatment,new_page,0
775874,12:56:16 AM,control,old_page,1
774963,12:24:54 AM,control,old_page,0
745966,12:13:18 AM,control,old_page,0
889363,12:53:16 AM,treatment,old_page,0
874128,12:38:08 AM,treatment,new_page,0
806513,12:09:40 AM,treatment,new_page,0
637491,12:40:24 AM,treatment,new_page,0
925620,12:56:56 AM,treatment,new_page,0
692508,12:43:55 AM,treatment,new_page,0
706502,12:45:29 AM,treatment,new_page,0
884265,12:13:44 AM,control,old_page,0
783834,12:27:32 AM,treatment,new_page,0
787757,12:47:21 AM,treatment,new_page,0
842314,12:55:21 AM,treatment,new_page,0
661018,12:10:30 AM,treatment,new_page,0
749105,12:20:53 AM,treatment,new_page,0
824459,12:09:04 AM,treatment,new_page,1
754717,12:54:23 AM,control,old_page,0
873699,12:37:45 AM,treatment,new_page,0
822905,12:12:14 AM,treatment,new_page,0
907146,12:22:38 AM,treatment,new_page,1
704081,12:08:44 AM,control,old_page,0
790616,12:06:53 AM,control,old_page,0
735566,12:46:37 AM,control,old_page,0
795287,12:26:08 AM,treatment,new_page,0
844164,12:00:06 AM,control,old_page,0
819310,12:34:11 AM,control,old_page,0
778453,12:24:49 AM,treatment,new_page,0
758724,12:35:46 AM,control,old_page,1
818122,12:42:12 AM,control,old_page,0
786214,12:31:09 AM,treatment,new_page,0
683873,12:26:28 AM,control,old_page,0
824904,12:43:49 AM,control,old_page,0
893546,12:23:08 AM,control,old_page,0
631199,12:32:51 AM,treatment,new_page,1
637721,12:50:36 AM,control,old_page,0
821900,12:18:50 AM,control,old_page,0
875704,12:26:30 AM,control,old_page,0
662226,12:34:51 AM,treatment,new_page,0
773714,12:37:40 AM,control,old_page,1
640044,12:00:10 AM,control,old_page,0
885598,12:44:05 AM,control,old_page,0
796643,12:09:06 AM,control,old_page,0
713480,12:45:59 AM,treatment,new_page,0
790263,12:43:16 AM,control,old_page,0
932176,12:39:38 AM,control,old_page,0
814580,12:44:00 AM,treatment,new_page,0
698058,12:05:08 AM,treatment,new_page,0
921029,12:50:18 AM,control,old_page,0
913188,12:24:36 AM,treatment,new_page,1
880053,12:08:11 AM,treatment,new_page,0
862198,12:22:55 AM,treatment,new_page,0
732542,12:25:45 AM,control,old_page,0
694671,12:55:01 AM,treatment,new_page,0
944183,12:23:23 AM,treatment,new_page,0
853559,12:43:46 AM,treatment,new_page,0
712500,12:58:46 AM,treatment,new_page,1
692269,12:43:02 AM,treatment,new_page,0
741703,12:12:20 AM,control,old_page,0
898078,12:01:45 AM,control,old_page,0
677891,12:16:12 AM,treatment,new_page,1
809848,12:08:04 AM,control,old_page,0
662958,12:13:06 AM,treatment,new_page,0
923346,12:19:18 AM,treatment,new_page,0
924087,12:21:14 AM,treatment,new_page,0
707870,12:08:48 AM,control,old_page,0
853818,12:34:19 AM,control,old_page,0
825869,12:14:11 AM,control,old_page,0
860381,12:55:10 AM,control,old_page,0
666227,12:16:23 AM,treatment,new_page,0
705520,12:06:01 AM,control,old_page,0
818369,12:27:50 AM,treatment,new_page,0
877468,12:42:33 AM,treatment,new_page,0
630282,12:57:24 AM,control,old_page,0
723803,12:15:36 AM,control,old_page,0
798441,12:37:21 AM,control,old_page,0
700670,12:34:30 AM,treatment,new_page,0
857384,12:16:09 AM,control,old_page,0
909111,12:01:50 AM,control,old_page,0
636268,12:05:51 AM,treatment,new_page,0
732506,12:45:03 AM,control,old_page,1
671373,12:15:42 AM,control,old_page,0
637809,12:27:50 AM,treatment,new_page,0
700063,12:32:40 AM,control,old_page,0
899525,12:09:19 AM,treatment,new_page,0
827917,12:21:02 AM,control,old_page,0
773657,12:48:40 AM,treatment,new_page,0
827853,12:35:12 AM,control,old_page,0
648698,12:38:56 AM,treatment,new_page,0
889786,12:20:35 AM,treatment,new_page,0
670299,12:23:23 AM,treatment,new_page,0
767806,12:11:15 AM,treatment,new_page,0
786077,12:26:22 AM,treatment,new_page,0
787362,12:05:46 AM,control,old_page,0
694121,12:14:33 AM,control,old_page,0
814444,12:26:35 AM,treatment,new_page,0
733618,12:56:40 AM,control,old_page,0
858503,12:02:45 AM,treatment,new_page,0
682580,12:28:45 AM,control,old_page,0
728652,12:26:32 AM,treatment,new_page,0
920027,12:43:06 AM,treatment,new_page,0
769269,12:00:39 AM,control,old_page,0
658623,12:07:09 AM,control,old_page,0
856128,12:25:40 AM,control,old_page,0
864828,12:21:23 AM,treatment,new_page,1
650684,12:57:49 AM,control,old_page,0
721375,12:01:46 AM,treatment,new_page,0
742022,12:56:08 AM,treatment,new_page,0
679402,12:03:09 AM,treatment,new_page,1
725246,12:24:42 AM,treatment,new_page,0
684702,12:46:27 AM,control,old_page,0
696274,12:00:05 AM,control,old_page,0
756571,12:35:40 AM,treatment,new_page,0
885285,12:36:41 AM,treatment,new_page,0
670083,12:00:13 AM,treatment,new_page,0
652954,12:12:06 AM,control,old_page,0
837746,12:11:44 AM,control,old_page,0
860401,12:56:40 AM,treatment,new_page,0
865606,12:09:36 AM,treatment,new_page,0
837827,12:47:40 AM,treatment,new_page,0
813752,12:45:12 AM,control,old_page,0
734207,12:11:44 AM,control,old_page,0
905887,12:00:02 AM,control,old_page,0
902397,12:59:09 AM,control,old_page,0
646856,12:18:56 AM,treatment,new_page,0
703599,12:16:09 AM,treatment,new_page,0
815173,12:08:11 AM,control,old_page,0
776424,12:10:42 AM,control,old_page,0
704257,12:48:55 AM,treatment,new_page,0
813023,12:41:12 AM,treatment,new_page,0
785987,12:18:00 AM,treatment,new_page,0
895993,12:58:41 AM,treatment,new_page,0
825357,12:57:45 AM,control,old_page,0
803258,12:44:55 AM,treatment,new_page,0
882155,12:42:22 AM,control,old_page,0
762224,12:16:14 AM,control,old_page,0
817428,12:00:47 AM,control,old_page,0
815430,12:41:48 AM,control,old_page,0
758893,12:26:54 AM,control,old_page,0
895291,12:45:09 AM,control,old_page,1
729159,12:37:40 AM,control,old_page,0
648259,12:14:18 AM,control,old_page,0
718929,12:29:43 AM,control,old_page,0
942660,12:43:06 AM,treatment,new_page,0
792602,12:53:45 AM,control,old_page,0
905622,12:57:36 AM,control,old_page,0
933136,12:45:32 AM,treatment,old_page,0
743913,12:03:34 AM,treatment,new_page,0
795043,12:49:57 AM,control,old_page,0
715100,12:08:52 AM,control,old_page,0
670810,12:42:15 AM,treatment,new_page,0
707619,12:32:35 AM,treatment,new_page,0
875466,12:35:20 AM,control,old_page,0
855475,12:22:06 AM,control,old_page,0
770935,12:47:03 AM,control,old_page,0
867016,12:52:38 AM,control,old_page,0
859213,12:34:20 AM,treatment,new_page,0
864336,12:09:15 AM,control,old_page,0
817774,12:29:51 AM,control,old_page,0
714676,12:26:37 AM,control,old_page,0
941656,12:10:37 AM,control,old_page,0
715999,12:52:06 AM,treatment,new_page,0
888128,12:10:59 AM,treatment,new_page,1
921196,12:55:01 AM,control,old_page,0
890519,12:58:14 AM,treatment,new_page,0
796674,12:07:20 AM,treatment,new_page,0
814447,12:57:50 AM,control,old_page,0
647289,12:28:28 AM,control,old_page,0
896336,12:46:01 AM,control,old_page,0
684719,12:51:31 AM,treatment,new_page,1
867623,12:54:12 AM,control,old_page,0
888880,12:32:31 AM,treatment,new_page,0
778531,12:41:56 AM,treatment,new_page,0
684550,12:21:51 AM,treatment,new_page,0
650678,12:54:56 AM,control,old_page,0
924303,12:50:41 AM,control,old_page,0
840286,12:22:05 AM,control,old_page,0
663520,12:26:53 AM,treatment,new_page,0
719976,12:08:01 AM,treatment,new_page,0
820850,12:34:31 AM,treatment,new_page,0
896092,12:41:37 AM,treatment,new_page,0
940905,12:32:59 AM,treatment,old_page,0
785644,12:22:59 AM,control,old_page,0
784520,12:17:45 AM,treatment,new_page,0
935670,12:41:49 AM,treatment,new_page,0
844855,12:31:12 AM,treatment,new_page,0
822317,12:34:00 AM,treatment,new_page,1
679400,12:39:40 AM,control,old_page,0
878697,12:01:13 AM,control,old_page,1
636245,12:34:37 AM,control,old_page,0
671098,12:23:55 AM,control,old_page,0
714105,12:10:41 AM,treatment,new_page,0
786296,12:01:57 AM,control,old_page,0
874792,12:12:06 AM,treatment,new_page,0
800390,12:17:38 AM,treatment,new_page,1
836874,12:11:36 AM,control,old_page,0
854995,12:01:48 AM,control,old_page,0
769542,12:54:37 AM,control,old_page,1
812163,12:57:31 AM,treatment,new_page,0
824684,12:23:30 AM,treatment,new_page,0
928347,12:59:17 AM,treatment,new_page,0
672872,12:52:25 AM,treatment,new_page,0
743932,12:47:01 AM,control,old_page,0
903702,12:34:54 AM,treatment,new_page,0
824061,12:19:10 AM,treatment,new_page,0
903547,12:57:02 AM,treatment,new_page,0
885936,12:53:02 AM,control,old_page,0
721291,12:29:59 AM,control,old_page,0
648993,12:54:30 AM,control,old_page,0
849030,12:58:07 AM,treatment,new_page,0
849321,12:56:07 AM,control,old_page,0
887990,12:10:13 AM,control,old_page,0
653047,12:02:27 AM,treatment,new_page,0
867234,12:24:26 AM,control,old_page,0
855742,12:26:17 AM,control,old_page,0
882874,12:28:45 AM,control,old_page,0
891531,12:58:21 AM,treatment,new_page,0
689996,12:43:56 AM,control,old_page,0
903462,12:56:26 AM,control,old_page,0
914298,12:51:59 AM,control,old_page,0
848206,12:55:46 AM,control,old_page,1
884687,12:37:51 AM,control,old_page,0
641027,12:13:25 AM,treatment,new_page,0
674430,12:13:15 AM,control,old_page,0
776447,12:23:35 AM,control,old_page,1
919514,12:12:11 AM,treatment,new_page,1
671039,12:44:44 AM,treatment,new_page,0
878489,12:02:36 AM,control,old_page,0
699084,12:37:18 AM,treatment,new_page,0
643185,12:14:19 AM,treatment,new_page,0
880468,12:03:17 AM,treatment,new_page,0
681087,12:38:27 AM,treatment,new_page,0
901042,12:29:26 AM,control,old_page,0
727910,12:59:25 AM,control,old_page,0
857393,12:37:30 AM,treatment,new_page,0
851942,12:28:06 AM,treatment,new_page,1
894330,12:15:59 AM,control,old_page,0
666112,12:32:21 AM,treatment,new_page,0
743547,12:54:02 AM,treatment,new_page,0
781585,12:25:06 AM,treatment,new_page,0
813499,12:05:04 AM,control,old_page,0
681377,12:26:43 AM,control,old_page,0
701201,12:54:37 AM,control,old_page,0
723360,12:02:28 AM,control,old_page,0
652050,12:14:18 AM,treatment,new_page,0
856318,12:16:43 AM,control,old_page,0
742589,12:20:34 AM,control,old_page,0
686295,12:33:11 AM,treatment,new_page,0
658398,12:08:30 AM,treatment,new_page,1
816286,12:42:09 AM,control,old_page,0
822350,12:02:30 AM,treatment,new_page,0
756263,12:57:43 AM,control,old_page,0
885354,12:01:07 AM,control,old_page,0
685216,12:57:54 AM,treatment,new_page,0
826045,12:49:07 AM,control,old_page,0
720007,12:14:01 AM,control,old_page,0
889918,12:27:53 AM,treatment,new_page,0
911050,12:32:43 AM,control,old_page,0
696734,12:57:30 AM,control,old_page,0
688977,12:43:59 AM,treatment,new_page,1
736432,12:59:48 AM,control,old_page,0
945642,12:54:22 AM,treatment,new_page,0
866655,12:33:11 AM,treatment,new_page,0
654743,12:52:06 AM,treatment,new_page,0
760318,12:18:03 AM,control,old_page,0
636647,12:09:15 AM,control,old_page,0
676781,12:51:47 AM,treatment,new_page,0
852541,12:58:09 AM,control,old_page,0
844010,12:24:31 AM,control,old_page,0
871143,12:42:28 AM,treatment,new_page,0
716823,12:46:39 AM,treatment,new_page,0
833945,12:05:48 AM,control,old_page,0
920976,12:10:15 AM,treatment,new_page,0
646590,12:58:10 AM,treatment,new_page,1
652809,12:56:07 AM,control,old_page,0
656694,12:55:41 AM,treatment,new_page,0
932580,12:58:42 AM,control,old_page,0
695268,12:48:54 AM,control,old_page,0
682896,12:31:39 AM,control,old_page,0
749959,12:06:40 AM,treatment,new_page,0
820837,12:09:59 AM,treatment,new_page,1
726851,12:56:31 AM,control,old_page,0
862315,12:21:13 AM,control,old_page,0
634254,12:50:40 AM,treatment,new_page,0
642273,12:37:08 AM,treatment,new_page,0
944979,12:57:56 AM,treatment,new_page,0
670174,12:06:31 AM,treatment,new_page,0
791708,12:30:34 AM,treatment,new_page,0
941279,12:52:05 AM,treatment,new_page,0
685655,12:29:10 AM,control,old_page,0
912112,12:42:45 AM,treatment,new_page,0
761888,12:56:08 AM,control,old_page,0
694128,12:41:09 AM,control,old_page,0
842669,12:27:01 AM,control,old_page,0
815631,12:00:28 AM,treatment,new_page,0
860921,12:19:02 AM,control,old_page,0
926276,12:17:02 AM,control,old_page,0
692138,12:16:29 AM,control,old_page,0
698292,12:17:57 AM,treatment,new_page,0
932373,12:36:57 AM,treatment,new_page,1
644534,12:49:49 AM,control,old_page,0
754734,12:09:54 AM,control,old_page,0
893254,12:44:17 AM,treatment,new_page,0
759587,12:19:29 AM,control,old_page,0
902382,12:23:16 AM,control,old_page,1
793638,12:27:35 AM,treatment,new_page,0
868227,12:58:15 AM,treatment,new_page,0
807687,12:45:26 AM,treatment,new_page,0
754163,12:46:21 AM,treatment,new_page,0
834729,12:44:16 AM,treatment,new_page,0
707246,12:14:07 AM,treatment,new_page,0
651978,12:45:53 AM,control,old_page,0
691200,12:33:26 AM,treatment,new_page,0
822564,12:37:04 AM,treatment,new_page,0
848644,12:07:44 AM,treatment,new_page,0
921733,12:28:03 AM,control,old_page,0
764773,12:00:14 AM,treatment,new_page,0
916091,12:22:00 AM,control,old_page,0
916832,12:06:45 AM,control,old_page,1
820039,12:07:58 AM,control,old_page,1
746203,12:46:19 AM,treatment,new_page,0
850010,12:23:04 AM,treatment,new_page,0
943671,12:40:05 AM,treatment,new_page,0
929072,12:58:51 AM,treatment,new_page,0
708706,12:48:46 AM,control,old_page,1
731761,12:10:16 AM,control,old_page,0
825958,12:17:44 AM,treatment,new_page,0
639351,12:26:29 AM,control,old_page,0
908201,12:49:15 AM,treatment,new_page,0
852620,12:53:37 AM,treatment,new_page,0
944329,12:15:40 AM,control,old_page,0
847934,12:57:10 AM,treatment,new_page,0
746619,12:34:53 AM,treatment,new_page,0
720557,12:33:57 AM,control,old_page,0
700281,12:02:15 AM,treatment,new_page,0
861087,12:39:52 AM,treatment,new_page,0
706794,12:49:09 AM,control,old_page,0
842018,12:36:33 AM,treatment,new_page,0
646992,12:57:23 AM,control,old_page,0
811504,12:49:53 AM,control,old_page,0
777643,12:28:11 AM,treatment,new_page,0
678716,12:30:47 AM,treatment,new_page,0
749905,12:57:33 AM,treatment,new_page,0
801785,12:26:22 AM,treatment,new_page,0
822641,12:53:48 AM,control,old_page,0
713482,12:08:30 AM,control,old_page,0
795264,12:48:51 AM,treatment,new_page,0
940641,12:52:27 AM,treatment,new_page,0
925067,12:03:02 AM,control,old_page,0
839340,12:17:10 AM,treatment,new_page,1
642100,12:35:23 AM,control,old_page,0
665512,12:47:09 AM,control,old_page,0
644247,12:46:15 AM,treatment,new_page,0
737287,12:22:17 AM,treatment,new_page,0
841783,12:29:02 AM,treatment,new_page,0
854456,12:37:45 AM,treatment,new_page,0
812376,12:20:56 AM,treatment,new_page,1
662316,12:22:24 AM,control,old_page,0
769540,12:06:37 AM,control,old_page,0
847085,12:57:02 AM,control,old_page,0
757517,12:06:56 AM,treatment,new_page,0
914790,12:20:46 AM,control,old_page,0
639263,12:38:36 AM,treatment,new_page,0
699812,12:29:47 AM,treatment,new_page,0
913091,12:02:47 AM,control,old_page,1
702563,12:59:37 AM,control,old_page,0
673278,12:49:32 AM,treatment,new_page,0
818110,12:43:20 AM,treatment,new_page,0
883585,12:51:08 AM,control,old_page,0
698101,12:13:51 AM,control,old_page,0
712118,12:41:24 AM,treatment,new_page,0
766020,12:29:55 AM,treatment,new_page,0
929701,12:18:31 AM,treatment,new_page,0
937261,12:33:03 AM,treatment,new_page,0
774343,12:39:54 AM,treatment,new_page,0
786628,12:09:07 AM,control,old_page,0
823284,12:47:40 AM,control,old_page,0
881396,12:55:57 AM,treatment,new_page,0
895854,12:20:04 AM,control,old_page,0
664435,12:36:22 AM,treatment,new_page,0
638557,12:08:53 AM,treatment,new_page,0
690292,12:36:36 AM,treatment,new_page,1
705035,12:44:09 AM,treatment,new_page,0
675755,12:43:17 AM,control,old_page,1
937969,12:00:47 AM,treatment,new_page,0
723680,12:24:08 AM,treatment,new_page,0
634813,12:10:07 AM,control,old_page,0
649042,12:30:56 AM,treatment,old_page,0
652950,12:47:27 AM,treatment,new_page,0
862485,12:15:18 AM,control,old_page,0
783801,12:07:51 AM,control,old_page,1
938523,12:13:56 AM,control,old_page,0
879575,12:05:09 AM,treatment,new_page,0
744935,12:40:25 AM,control,old_page,0
707731,12:37:37 AM,control,old_page,0
679446,12:36:54 AM,control,old_page,0
674407,12:59:17 AM,treatment,new_page,0
822850,12:31:29 AM,control,old_page,0
835523,12:17:25 AM,treatment,new_page,0
719316,12:40:11 AM,control,old_page,0
782183,12:09:40 AM,control,old_page,0
818709,12:30:28 AM,treatment,new_page,0
939797,12:18:08 AM,treatment,new_page,0
642436,12:47:40 AM,treatment,new_page,0
706416,12:48:02 AM,control,old_page,1
747324,12:21:02 AM,control,old_page,0
640576,12:20:08 AM,control,old_page,0
829187,12:15:34 AM,control,old_page,0
770857,12:41:04 AM,treatment,new_page,0
662173,12:32:22 AM,treatment,new_page,0
707215,12:50:50 AM,treatment,new_page,0
748011,12:07:00 AM,treatment,new_page,0
730266,12:45:33 AM,control,old_page,0
823443,12:06:56 AM,treatment,new_page,0
831575,12:30:46 AM,treatment,new_page,1
846990,12:42:15 AM,treatment,new_page,0
799041,12:48:48 AM,treatment,new_page,0
665269,12:38:02 AM,treatment,new_page,0
814023,12:59:22 AM,control,old_page,0
758528,12:20:35 AM,control,old_page,0
920675,12:37:47 AM,treatment,new_page,0
842730,12:30:03 AM,treatment,new_page,0
780419,12:21:33 AM,treatment,new_page,0
807171,12:04:09 AM,treatment,new_page,0
648615,12:05:08 AM,treatment,new_page,0
886994,12:50:01 AM,treatment,new_page,0
937642,12:57:57 AM,treatment,new_page,1
914853,12:55:31 AM,control,old_page,0
700207,12:47:18 AM,control,old_page,0
747588,12:42:46 AM,control,old_page,0
765535,12:54:59 AM,control,old_page,0
742476,12:59:42 AM,control,old_page,0
905455,12:19:47 AM,control,old_page,0
677870,12:50:00 AM,control,old_page,0
870467,12:10:48 AM,treatment,new_page,0
938309,12:22:46 AM,treatment,new_page,0
663470,12:31:20 AM,treatment,new_page,0
700864,12:07:18 AM,control,old_page,0
688701,12:40:41 AM,control,old_page,0
840194,12:58:41 AM,control,old_page,0
654644,12:27:31 AM,treatment,new_page,0
764838,12:34:46 AM,control,old_page,0
843338,12:25:21 AM,control,old_page,0
817377,12:30:01 AM,treatment,new_page,0
639122,12:45:14 AM,treatment,new_page,0
729606,12:46:53 AM,control,old_page,0
823060,12:23:13 AM,control,old_page,0
706116,12:32:19 AM,treatment,new_page,0
889528,12:26:08 AM,treatment,new_page,0
779325,12:26:31 AM,control,old_page,0
741117,12:57:52 AM,control,old_page,1
779618,12:19:21 AM,treatment,new_page,0
728546,12:38:47 AM,treatment,new_page,0
782292,12:48:54 AM,treatment,new_page,0
773552,12:26:52 AM,control,old_page,0
888896,12:36:08 AM,treatment,new_page,0
764931,12:49:02 AM,treatment,new_page,0
646630,12:33:00 AM,treatment,new_page,0
892170,12:26:46 AM,treatment,new_page,1
755504,12:32:19 AM,treatment,new_page,0
682196,12:37:58 AM,control,old_page,0
815698,12:42:38 AM,treatment,new_page,0
796855,12:39:20 AM,treatment,new_page,0
875460,12:44:05 AM,control,old_page,1
827914,12:35:41 AM,control,old_page,0
